,Unnamed: 0,section-id,file-id,url,heading,Codes with >= 2 votes,abstracted_heading
279,279,280,19,https://github.com/vocotnhan/quickdic-dictionary.actionbarsherlock,# License,5,# License
280,280,281,20,https://github.com/praveenjk/node,# Node.js,1257,# Node.js
281,281,282,20,https://github.com/praveenjk/node,## Resources for Newcomers,6,## Resources for Newcomers
282,282,283,20,https://github.com/praveenjk/node,### Official Resources,6,### Official Resources
283,283,284,20,https://github.com/praveenjk/node,### Unofficial Resources,6,### Unofficial Resources
284,284,285,20,https://github.com/praveenjk/node,## Release Types,4,## Release Types
285,285,286,20,https://github.com/praveenjk/node,## Download,3,## Download
286,286,287,20,https://github.com/praveenjk/node,### Verifying Binaries,3,### Verifying Binaries
287,287,288,20,https://github.com/praveenjk/node,## Building Node.js,3,## Building Node.js
288,288,289,20,https://github.com/praveenjk/node,## Security,6,## Security
289,289,290,20,https://github.com/praveenjk/node,## Current Project Team Members,5,## Current Project Team Members
290,290,291,20,https://github.com/praveenjk/node,### CTC (Core Technical Committee),5,### CTC (Core Technical Committee)
291,291,292,20,https://github.com/praveenjk/node,### Collaborators,5,### Collaborators
292,292,293,20,https://github.com/praveenjk/node,### Release Team,5,### Release Team
293,293,294,21,https://github.com/Kotlin-lang-CN/Kotlin-CN,##  Kotlin China,-,## Kotlin China
294,294,295,21,https://github.com/Kotlin-lang-CN/Kotlin-CN,## 社区,-,## 社区
295,295,296,21,https://github.com/Kotlin-lang-CN/Kotlin-CN,## Why Kotlin?,-,## Why Kotlin?
296,296,297,21,https://github.com/Kotlin-lang-CN/Kotlin-CN,## For Developer,-,## For Developer
297,297,298,22,https://github.com/SharedVue/bootstrap,# [Bootstrap v2.3.2](http://twitter.github.com/bootstrap) [![Build Status](https://secure.travis-ci.org/twitter/bootstrap.png)](http://travis-ci.org/twitter/bootstrap),12,#  @abstr_hyperlink @abstr_hyperlink
298,298,299,22,https://github.com/SharedVue/bootstrap,## Quick start,3,## Quick start
299,299,300,22,https://github.com/SharedVue/bootstrap,## Versioning,46,## Versioning
300,300,301,22,https://github.com/SharedVue/bootstrap,## Bug tracker,7,## Bug tracker
301,301,302,22,https://github.com/SharedVue/bootstrap,## Community,5,## Community
302,302,303,22,https://github.com/SharedVue/bootstrap,## Compiling CSS and JavaScript,3,## Compiling CSS and JavaScript
303,303,304,22,https://github.com/SharedVue/bootstrap,#### build - `make`,3,#### build - `make`
304,304,305,22,https://github.com/SharedVue/bootstrap,#### test - `make test`,3,#### test - `make test`
305,305,306,22,https://github.com/SharedVue/bootstrap,#### watch - `make watch`,3,#### watch - `make watch`
306,306,307,22,https://github.com/SharedVue/bootstrap,## Contributing,7,## Contributing
307,307,308,22,https://github.com/SharedVue/bootstrap,## Authors,5,## Authors
308,308,309,22,https://github.com/SharedVue/bootstrap,## Copyright and license,5,## Copyright and license
309,309,310,23,https://github.com/hyndex/animate.css,#Animate.css [![GitHub release](https://img.shields.io/github/release/daneden/animate.css.svg)](https://github.com/daneden/animate.css/releases) [![Build Status](https://travis-ci.org/WarenGonzaga/animate.css.svg?branch=master)](https://travis-ci.org/WarenGonzaga/animate.css) [![devDependencies Status](https://david-dm.org/WarenGonzaga/animate.css/dev-status.svg)](https://david-dm.org/WarenGonzaga/animate.css?type=dev) [![chat](https://img.shields.io/badge/chat-gitter-green.svg)](https://gitter.im/animate-css/Lobby),1,# Animate.css @abstr_hyperlink @abstr_hyperlink @abstr_hyperlink @abstr_hyperlink
310,310,311,23,https://github.com/hyndex/animate.css,## Installation,3,## Installation
311,311,312,23,https://github.com/hyndex/animate.css,##Basic Usage,3,## Basic Usage
312,312,313,23,https://github.com/hyndex/animate.css,##Usage,3,## Usage
313,313,314,23,https://github.com/hyndex/animate.css,#yourElement {,8,# yourElement {
314,314,315,23,https://github.com/hyndex/animate.css,## Custom Builds,3,## Custom Builds
315,315,316,23,https://github.com/hyndex/animate.css,## License,5,## License
316,316,317,23,https://github.com/hyndex/animate.css,## Contributing,7,## Contributing
317,317,318,24,https://github.com/kraziegent/go-bootstrap,## go-bootstrap,1,## go-bootstrap
318,318,319,24,https://github.com/kraziegent/go-bootstrap,## Prerequisites,3,## Prerequisites
319,319,320,24,https://github.com/kraziegent/go-bootstrap,## Installation,3,## Installation
320,320,321,24,https://github.com/kraziegent/go-bootstrap,## PostgreSQL Environment Variables,3,## PostgreSQL Environment Variables
321,321,322,24,https://github.com/kraziegent/go-bootstrap,## Decisions Made for You,1,## Decisions Made for You
322,322,323,25,https://github.com/owap/map-journal-storytelling-template-js,# Story Map Journal,1,# Story Map Journal
323,323,324,25,https://github.com/owap/map-journal-storytelling-template-js,## Help content,6,## Help content
324,324,325,25,https://github.com/owap/map-journal-storytelling-template-js,## Introduction,1,## Introduction
325,325,326,25,https://github.com/owap/map-journal-storytelling-template-js,## Instructions,3,## Instructions
326,326,327,25,https://github.com/owap/map-journal-storytelling-template-js,## Feedback / support,6,## Feedback / support
327,327,328,25,https://github.com/owap/map-journal-storytelling-template-js,## FAQ,6,## FAQ
328,328,329,25,https://github.com/owap/map-journal-storytelling-template-js,### What should I check before publishing a Journal?,3,### What should I check before publishing a Journal?
329,329,330,25,https://github.com/owap/map-journal-storytelling-template-js,### What are the supported browsers?,6,### What are the supported browsers?
330,330,331,25,https://github.com/owap/map-journal-storytelling-template-js,### Tips for your content,6,### Tips for your content
331,331,332,25,https://github.com/owap/map-journal-storytelling-template-js,#### Link between sections,6,#### Link between sections
332,332,333,25,https://github.com/owap/map-journal-storytelling-template-js,### Security,6,### Security
333,333,334,25,https://github.com/owap/map-journal-storytelling-template-js,#### Can I keep my Journal private?,6,#### Can I keep my Journal private?
334,334,335,25,https://github.com/owap/map-journal-storytelling-template-js,#### Who can edit my Journal?,6,#### Who can edit my Journal?
335,335,336,25,https://github.com/owap/map-journal-storytelling-template-js,#### Can I use private web map or layer?,6,#### Can I use private web map or layer?
336,336,337,25,https://github.com/owap/map-journal-storytelling-template-js,### Deployment,6,### Deployment
337,337,338,25,https://github.com/owap/map-journal-storytelling-template-js,#### Can I use the template without ArcGIS Online or Portal for ArcGIS?,6,#### Can I use the template without ArcGIS Online or Portal for ArcGIS?
338,338,339,25,https://github.com/owap/map-journal-storytelling-template-js,#### Where is the data stored?,6,#### Where is the data stored?
339,339,340,25,https://github.com/owap/map-journal-storytelling-template-js,#### Can I deploy Map Journal on Portal for ArcGIS?,6,#### Can I deploy Map Journal on Portal for ArcGIS?
340,340,341,25,https://github.com/owap/map-journal-storytelling-template-js,#### Can the template be used offline?,6,#### Can the template be used offline?
341,341,342,25,https://github.com/owap/map-journal-storytelling-template-js,#### Can I use the builder with the downloadable?,6,#### Can I use the builder with the downloadable?
342,342,343,25,https://github.com/owap/map-journal-storytelling-template-js,#### How to deploy the application on a web server?,6,#### How to deploy the application on a web server?
343,343,344,25,https://github.com/owap/map-journal-storytelling-template-js,#### Can I use a single deployment of Map Journal for multiple stories?,6,#### Can I use a single deployment of Map Journal for multiple stories?
344,344,345,25,https://github.com/owap/map-journal-storytelling-template-js,## Configuration,3,## Configuration
345,345,346,25,https://github.com/owap/map-journal-storytelling-template-js,## Customize the look and feel,3,## Customize the look and feel
346,346,347,25,https://github.com/owap/map-journal-storytelling-template-js,### Custom color theme,3,### Custom color theme
347,347,348,25,https://github.com/owap/map-journal-storytelling-template-js,### Other customization,3,### Other customization
348,348,349,25,https://github.com/owap/map-journal-storytelling-template-js,#### Use an image as the background of the Side or Floating panel header,3,#### Use an image as the background of the Side or Floating panel header
349,349,350,25,https://github.com/owap/map-journal-storytelling-template-js,## Developer guide,6,## Developer guide
350,350,351,25,https://github.com/owap/map-journal-storytelling-template-js,### Application life cycle,3,### Application life cycle
351,351,352,25,https://github.com/owap/map-journal-storytelling-template-js,### Developer helpers,3,### Developer helpers
352,352,353,25,https://github.com/owap/map-journal-storytelling-template-js,### Environment setup,3,### Environment setup
353,353,354,25,https://github.com/owap/map-journal-storytelling-template-js,### How to use the application from the source code,3,### How to use the application from the source code
354,354,355,25,https://github.com/owap/map-journal-storytelling-template-js,### How to build application from the source code,3,### How to build application from the source code
355,355,356,25,https://github.com/owap/map-journal-storytelling-template-js,### Issues building the application,3,### Issues building the application
356,356,357,25,https://github.com/owap/map-journal-storytelling-template-js,### Design,3,### Design
357,357,358,25,https://github.com/owap/map-journal-storytelling-template-js,## Issues,7,## Issues
358,358,359,25,https://github.com/owap/map-journal-storytelling-template-js,## Contributing,7,## Contributing
359,359,360,25,https://github.com/owap/map-journal-storytelling-template-js,## Licensing,5,## Licensing
360,360,361,26,https://github.com/Paseam/tensorlayer,# Why TensorLayer,12,# Why TensorLayer
361,361,362,26,https://github.com/Paseam/tensorlayer,# Installation,3,# Installation
362,362,363,26,https://github.com/Paseam/tensorlayer,# Documentation,3,# Documentation
363,363,364,26,https://github.com/Paseam/tensorlayer,# Your First Program,3,# Your First Program
364,364,365,26,https://github.com/Paseam/tensorlayer,# Prepare data,3,# Prepare data
365,365,366,26,https://github.com/Paseam/tensorlayer,# Define placeholder,3,# Define placeholder
366,366,367,26,https://github.com/Paseam/tensorlayer,# Define the neural network structure,3,# Define the neural network structure
367,367,368,26,https://github.com/Paseam/tensorlayer,"# The softmax is implemented internally in tl.cost.cross_entropy(y, y_) to",-,"# The softmax is implemented internally in tl.cost.cross_entropy(y, y_) to"
368,368,369,26,https://github.com/Paseam/tensorlayer,"# speed up computation, so we use identity here.",-,"# speed up computation, so we use identity here."
369,369,370,26,https://github.com/Paseam/tensorlayer,# see tf.nn.sparse_softmax_cross_entropy_with_logits(),-,# see tf.nn.sparse_softmax_cross_entropy_with_logits()
370,370,371,26,https://github.com/Paseam/tensorlayer,# Define cost function and metric.,-,# Define cost function and metric.
371,371,372,26,https://github.com/Paseam/tensorlayer,# Define the optimizer,-,# Define the optimizer
372,372,373,26,https://github.com/Paseam/tensorlayer,# Initialize all variables,-,# Initialize all variables
373,373,374,26,https://github.com/Paseam/tensorlayer,# Print network information,-,# Print network information
374,374,375,26,https://github.com/Paseam/tensorlayer,"# Train the network, we recommend to use tl.iterate.minibatches()",-,"# Train the network, we recommend to use tl.iterate.minibatches()"
375,375,376,26,https://github.com/Paseam/tensorlayer,# Evaluation,-,# Evaluation
376,376,377,26,https://github.com/Paseam/tensorlayer,# Save the network to .npz file,-,# Save the network to .npz file
377,377,378,26,https://github.com/Paseam/tensorlayer,# Contribution Guideline,7,# Contribution Guideline
378,378,379,26,https://github.com/Paseam/tensorlayer,# License,5,# License
379,379,380,27,https://github.com/tinco/ruru,# Ruru (Rust + Ruby),1,# Ruru (Rust + Ruby)
380,380,381,27,https://github.com/tinco/ruru,## Native Ruby extensions in Rust,12,## Native Ruby extensions in Rust
381,381,382,27,https://github.com/tinco/ruru,## Contents,8,## Contents
382,382,383,27,https://github.com/tinco/ruru,## Examples,3,## Examples
383,383,384,27,https://github.com/tinco/ruru,### The famous `String#blank?` method,3,### The famous `String#blank?` method
384,384,385,27,https://github.com/tinco/ruru,#[macro_use],-,# [macro_use]
385,385,386,27,https://github.com/tinco/ruru,#[no_mangle],-,# [no_mangle]
386,386,387,27,https://github.com/tinco/ruru,### Simple Sidekiq-compatible server,6,### Simple Sidekiq-compatible server
387,387,388,27,https://github.com/tinco/ruru,### Safe conversions,3,### Safe conversions
388,388,389,27,https://github.com/tinco/ruru,#[macro_use],-,# [macro_use]
389,389,390,27,https://github.com/tinco/ruru,#[no_mangle],-,# [no_mangle]
390,390,391,27,https://github.com/tinco/ruru,### Wrapping Rust data to Ruby objects,3,### Wrapping Rust data to Ruby objects
391,391,392,27,https://github.com/tinco/ruru,#[macro_use] extern crate ruru;,-,# [macro_use] extern crate ruru;
392,392,393,27,https://github.com/tinco/ruru,#[macro_use] extern crate lazy_static;,-,# [macro_use] extern crate lazy_static;
393,393,394,27,https://github.com/tinco/ruru,### True parallelism,3,### True parallelism
394,394,395,27,https://github.com/tinco/ruru,#[macro_use] extern crate ruru;,-,# [macro_use] extern crate ruru;
395,395,396,27,https://github.com/tinco/ruru,### Defining a new class,3,### Defining a new class
396,396,397,27,https://github.com/tinco/ruru,# ... somewhere in the application code ...,-,# ... somewhere in the application code ...
397,397,398,27,https://github.com/tinco/ruru,#[macro_use],-,# [macro_use]
398,398,399,27,https://github.com/tinco/ruru,#[no_mangle],-,# [no_mangle]
399,399,400,27,https://github.com/tinco/ruru,# No Calculator class in Ruby anymore,-,# No Calculator class in Ruby anymore
400,400,401,27,https://github.com/tinco/ruru,# ... somewhere in the application ...,-,# ... somewhere in the application ...
401,401,402,27,https://github.com/tinco/ruru,### Replacing only several methods instead of the whole class,3,### Replacing only several methods instead of the whole class
402,402,403,27,https://github.com/tinco/ruru,### Class definition DSL,3,### Class definition DSL
403,403,404,27,https://github.com/tinco/ruru,### Calling Ruby code from Rust,36,### Calling Ruby code from Rust
404,404,405,27,https://github.com/tinco/ruru,#[macro_use],-,# [macro_use]
405,405,406,27,https://github.com/tinco/ruru,## ... and why is **FFI** not enough?,2,## ... and why is **FFI** not enough?
406,406,407,27,https://github.com/tinco/ruru,## How do I use it?,3,## How do I use it?
407,407,408,27,https://github.com/tinco/ruru,## Contributors are welcome!,7,## Contributors are welcome!
408,408,409,27,https://github.com/tinco/ruru,## License,5,## License
409,409,410,28,https://github.com/abparker/developer-exercise,## Jaguar Design Studio,1,## Jaguar Design Studio
410,410,411,28,https://github.com/abparker/developer-exercise,## Web Application Developer Exercise,1,## Web Application Developer Exercise
411,411,412,28,https://github.com/abparker/developer-exercise,### Introduction,1,### Introduction
